_RAJ2000,_DEJ2000,recno,CName,Cluster,Inst,Teff,e_Teff,logg,e_logg,__Fe_H_,e__Fe_H_,l_EWLi,EWLi,e_EWLi,f_EWLi,Gamma,e_Gamma,RV,e_RV,MembPA,MembPB,ID,Simbad,_RA,_DE
119.9912083333333,-60.350888888888875,666,07595789-6021032,NGC2516,GIRAFFE,3564,23,4.85,0.18,0.331,, ,134.7,,0,0.774,,23.897,0.536,0.992,,666,Simbad,119.99120833333332,-60.35088888888888
120.00204166666667,-60.882194444444444,673,08000049-6052559,NGC2516,GIRAFFE,4823,224,4.63,0.31,0.027,0.12, ,108.433,,0,0.967,,22.999,0.241,0.987,,673,Simbad,120.00204166666666,-60.88219444444444
120.00891666666665,-60.50863888888889,675,08000214-6030311,NGC2516,GIRAFFE,3717,315,4.54,0.17,0.325,, ,42.0,,0,0.802,,21.987,0.554,0.957,,675,Simbad,120.00891666666665,-60.50863888888888
120.01104166666666,-60.61538888888888,676,08000265-6036554,NGC2516,GIRAFFE,6031,108,4.25,0.15,-0.179,0.29, ,36.133,,0,0.999,,23.957,0.242,0.993,,676,Simbad,120.01104166666666,-60.61538888888888
120.01266666666665,-60.62341666666667,677,08000304-6037243,NGC2516,GIRAFFE,6863,726,4.33,0.28,-0.078,0.32, ,69.95,,0,1.001,,25.719,0.241,0.948,,677,Simbad,120.01266666666665,-60.62341666666666
120.03304166666666,-60.72316666666666,681,08000793-6043234,NGC2516,GIRAFFE,4089,329,4.62,0.22,-0.38,0.29, ,79.6,,0,0.881,,21.589,0.34,0.915,,681,Simbad,120.03304166666665,-60.72316666666666
120.03612499999998,-60.85888888888889,682,08000867-6051320,NGC2516,GIRAFFE,4039,316,4.64,0.16,0.065,0.2, ,74.0,,0,0.861,,25.858,0.266,0.935,,682,Simbad,120.03612499999998,-60.85888888888888
120.04749999999997,-61.02591666666665,685,08001140-6101333,NGC2516,GIRAFFE,4343,329,4.66,0.14,-0.02,0.14, ,15.4,,0,0.921,,23.052,0.245,0.989,,685,Simbad,120.04749999999999,-61.02591666666666
120.05429166666666,-60.69611111111111,687,08001303-6041460,NGC2516,GIRAFFE,4374,318,4.52,0.12,0.109,0.19, ,22.5,,0,0.937,,25.358,0.246,0.968,,687,Simbad,120.05429166666666,-60.6961111111111
120.06041666666665,-60.754277777777766,688,08001450-6045154,NGC2516,GIRAFFE,6131,197,4.32,0.22,-0.207,0.12, ,99.6,,0,0.996,,21.979,0.241,0.949,,688,Simbad,120.06041666666665,-60.75427777777777
120.06862499999997,-60.77086111111111,691,08001647-6046151,NGC2516,GIRAFFE,4310,314,4.59,0.2,-0.772,0.78, ,75.933,,0,0.922,,24.645,0.31,0.989,,691,Simbad,120.06862499999998,-60.7708611111111
120.07575,-60.804805555555554,693,08001818-6048173,NGC2516,GIRAFFE,3673,174,4.73,0.12,-0.026,0.14, ,125.9,,0,0.79,,23.92,0.375,0.993,,693,Simbad,120.07574999999999,-60.80480555555555
120.07779166666666,-60.841166666666666,694,08001867-6050282,NGC2516,GIRAFFE,4318,382,4.58,0.11,0.141,0.26, ,,,0,,,24.796,0.254,0.987,,694,Simbad,120.07779166666666,-60.84116666666666
120.078875,-60.604055555555554,696,08001893-6036146,NGC2516,GIRAFFE,4707,319,4.39,0.2,-0.071,0.14, ,149.9,,0,0.968,,24.102,0.242,0.993,,696,Simbad,120.07887499999998,-60.60405555555555
120.08679166666667,-60.3878611111111,700,08002083-6023163,NGC2516,GIRAFFE,3786,180,4.68,0.12,-0.006,0.14, ,78.3,,0,0.808,,23.736,0.317,0.993,,700,Simbad,120.08679166666666,-60.3878611111111
120.09158333333333,-61.06230555555555,701,08002198-6103443,NGC2516,GIRAFFE,4678,257,4.77,0.23,0.14,0.18, ,76.133,,0,0.947,,22.557,0.242,0.977,,701,Simbad,120.09158333333332,-61.06230555555555
120.10745833333334,-60.905888888888896,702,08002579-6054212,NGC2516,GIRAFFE,3928,302,4.65,0.12,0.039,0.21, ,93.2,,0,0.833,,23.664,0.325,0.993,,702,Simbad,120.10745833333331,-60.90588888888888
120.11395833333334,-60.71613888888888,704,08002735-6042581,NGC2516,GIRAFFE,4051,339,4.41,0.14,0.105,0.21, ,50.5,,0,0.887,,23.902,0.268,0.993,,704,Simbad,120.11395833333331,-60.71613888888888
120.1198333333333,-61.12916666666666,706,08002876-6107450,NGC2516,GIRAFFE,4031,590,4.89,0.31,0.11,0.22, ,57.4,,0,0.835,,26.198,0.671,0.939,,706,Simbad,120.11983333333332,-61.129166666666656
120.12016666666666,-61.01341666666666,707,08002884-6100483,NGC2516,GIRAFFE,5973,178,4.43,0.28,-0.198,0.22, ,131.267,,0,0.997,,23.716,0.243,0.993,,707,Simbad,120.12016666666665,-61.01341666666666
120.12112499999998,-60.928555555555555,708,08002907-6055428,NGC2516,GIRAFFE,4803,230,4.72,0.34,0.105,0.15, ,84.4,,0,0.964,,23.135,0.244,0.99,,708,Simbad,120.12112499999998,-60.92855555555555
120.12362499999999,-60.70799999999999,709,08002967-6042288,NGC2516,GIRAFFE,3953,223,4.84,0.28,-0.037,0.2, ,86.7,,0,0.814,,25.327,0.359,0.97,,709,Simbad,120.12362499999999,-60.70799999999999
120.12958333333331,-60.46352777777777,710,08003110-6027487,NGC2516,GIRAFFE,6189,116,4.38,0.4,-0.112,0.2, ,67.8,,0,1.003,,23.659,0.246,0.993,,710,Simbad,120.12958333333331,-60.46352777777777
120.1348333333333,-61.22058333333332,711,08003236-6113141,NGC2516,GIRAFFE,4013,406,4.51,0.11,-0.019,0.19, ,42.1,,0,0.856,,23.636,0.28,0.993,,711,Simbad,120.13483333333332,-61.22058333333332
120.13824999999999,-60.523194444444435,712,08003318-6031235,NGC2516,GIRAFFE,6222,198,4.25,0.31,-0.173,0.23, ,85.567,,0,1.002,,25.208,0.249,0.975,,712,Simbad,120.13824999999999,-60.523194444444435
120.14320833333332,-60.70625,713,08003437-6042225,NGC2516,GIRAFFE,5957,129,4.42,0.33,-0.128,0.15, ,122.3,,0,0.998,,23.513,0.241,0.992,,713,Simbad,120.14320833333332,-60.70624999999999
120.14799999999998,-60.807333333333325,714,08003552-6048264,NGC2516,GIRAFFE,4935,184,4.54,0.35,-0.005,0.12, ,148.067,,0,0.973,,24.285,0.246,0.992,,714,Simbad,120.14799999999998,-60.807333333333325
120.14833333333333,-61.022611111111104,715,08003560-6101214,NGC2516,GIRAFFE,4576,342,4.3,0.33,-0.72,0.74, ,251.2,,0,0.965,,25.771,0.252,0.943,,715,Simbad,120.14833333333331,-61.022611111111104
120.15433333333331,-61.052166666666665,717,08003704-6103078,NGC2516,GIRAFFE,3804,184,4.71,0.12,-0.016,0.13, ,90.2,,0,0.805,,23.433,0.262,0.992,,717,Simbad,120.15433333333331,-61.05216666666666
120.15729166666667,-60.60919444444444,718,08003775-6036331,NGC2516,GIRAFFE,4973,261,4.39,0.28,-0.02,0.14, ,225.533,,0,0.974,,23.957,0.249,0.993,,718,Simbad,120.15729166666665,-60.609194444444434
120.16120833333332,-61.10677777777777,719,08003869-6106244,NGC2516,GIRAFFE,3475,32,4.6,0.21,0.239,, ,45.9,,0,0.805,,22.355,0.89,0.975,,719,Simbad,120.16120833333332,-61.10677777777777
120.17941666666667,-61.10322222222221,720,08004306-6106116,NGC2516,GIRAFFE,4602,381,4.33,0.16,-0.115,0.15, ,153.633,,0,0.962,,23.643,0.243,0.993,,720,Simbad,120.17941666666665,-61.103222222222215
120.18545833333332,-60.97124999999999,721,08004451-6058165,NGC2516,GIRAFFE,4056,457,4.5,0.11,0.082,0.19, ,102.8,,0,0.883,,23.93,0.25,0.993,,721,Simbad,120.18545833333332,-60.97124999999999
120.19870833333331,-60.72688888888888,724,08004769-6043368,NGC2516,GIRAFFE,5554,101,4.58,0.32,0.023,0.13, ,161.4,,0,0.986,,21.691,0.242,0.927,,724,Simbad,120.19870833333331,-60.72688888888888
120.19995833333331,-60.865666666666655,725,08004799-6051564,NGC2516,GIRAFFE,5419,88,4.46,0.44,0.036,0.13, ,122.7,,0,0.992,,23.938,0.242,0.993,,725,Simbad,120.19995833333331,-60.865666666666655
120.21070833333333,-60.989333333333335,727,08005057-6059216,NGC2516,GIRAFFE,3791,243,4.5,0.18,0.014,0.13, ,69.0,,0,0.832,,21.908,0.281,0.942,,727,Simbad,120.21070833333332,-60.98933333333333
120.21379166666667,-60.77561111111111,729,08005131-6046322,NGC2516,GIRAFFE,3927,220,4.59,0.09,0.03,0.19, ,51.367,,0,0.853,,24.735,0.307,0.987,,729,Simbad,120.21379166666665,-60.775611111111104
120.21620833333333,-60.78327777777777,730,08005189-6046598,NGC2516,GIRAFFE,5749,76,4.42,0.33,-0.076,0.13, ,139.3,,0,0.995,,24.153,0.242,0.993,,730,Simbad,120.21620833333331,-60.78327777777777
120.23158333333333,-60.7613611111111,733,08005558-6045409,NGC2516,GIRAFFE,4826,303,3.98,0.35,-0.621,0.64, ,266.0,,0,0.979,,22.222,0.26,0.962,,733,Simbad,120.23158333333332,-60.7613611111111
120.240875,-60.55913888888888,736,08005781-6033329,NGC2516,GIRAFFE,3919,243,4.53,0.11,0.023,0.19, ,75.0,,0,0.837,,24.343,0.289,0.992,,736,Simbad,120.24087499999999,-60.55913888888888
120.24654166666664,-61.10672222222222,738,08005917-6106242,NGC2516,GIRAFFE,3844,461,4.76,0.1,0.024,0.11, ,,,0,,,24.266,2.488,0.98,,738,Simbad,120.24654166666664,-61.10672222222222
120.25904166666665,-60.75074999999999,739,08010217-6045027,NGC2516,GIRAFFE,6414,208,4.39,0.46,-0.072,0.13, ,76.2,,0,1.0,,24.479,0.245,0.99,,739,Simbad,120.25904166666665,-60.75074999999999
120.28970833333331,-60.46619444444445,743,08010953-6027583,NGC2516,GIRAFFE,3734,351,4.5,0.22,-0.023,, ,54.0,,0,0.807,,25.246,1.09,0.979,,743,Simbad,120.28970833333332,-60.46619444444444
120.30308333333332,-60.535027777777785,746,08011274-6032061,NGC2516,GIRAFFE,3624,138,4.58,0.15,-0.056,0.12, ,92.2,,0,0.801,,24.293,0.761,0.992,,746,Simbad,120.30308333333332,-60.53502777777777
120.303375,-60.89808333333333,747,08011281-6053531,NGC2516,GIRAFFE,5928,174,4.51,0.35,-0.129,0.2, ,132.0,,0,0.995,,23.35,0.243,0.991,,747,Simbad,120.30337499999999,-60.898083333333325
120.33079166666667,-60.50991666666667,753,08011939-6030357,NGC2516,GIRAFFE,3818,181,4.67,0.11,-0.013,0.2, ,98.9,,0,0.827,,26.209,0.339,0.904,,753,Simbad,120.33079166666666,-60.50991666666666
120.34058333333331,-60.42791666666666,755,08012174-6025405,NGC2516,GIRAFFE,5941,124,4.37,0.35,-0.191,0.21, ,119.1,,0,1.001,,23.465,0.241,0.992,,755,Simbad,120.34058333333331,-60.42791666666666
120.34537499999998,-60.884888888888874,756,08012289-6053056,NGC2516,GIRAFFE,4171,352,4.62,0.11,0.079,0.19, ,78.9,,0,0.895,,23.133,0.246,0.99,,756,Simbad,120.34537499999999,-60.88488888888888
120.34854166666665,-61.08324999999999,758,08012365-6104597,NGC2516,GIRAFFE,4360,443,4.48,0.12,0.066,0.19, ,31.4,,0,0.932,,25.706,0.245,0.947,,758,Simbad,120.34854166666665,-61.08324999999999
120.35199999999999,-60.58772222222221,759,08012448-6035158,NGC2516,GIRAFFE,6282,133,4.37,0.39,0.061,0.15, ,88.9,,0,1.001,,23.418,0.25,0.992,,759,Simbad,120.35199999999999,-60.58772222222221
120.36495833333333,-60.69466666666667,760,08012759-6041408,NGC2516,GIRAFFE,4313,348,4.72,0.15,-0.107,0.15, ,23.2,,0,0.903,,23.983,0.262,0.993,,760,Simbad,120.36495833333332,-60.694666666666656
120.38570833333331,-61.020999999999994,762,08013257-6101156,NGC2516,GIRAFFE,3666,177,4.7,0.12,-0.036,0.14, ,125.1,,0,0.794,,23.785,0.335,0.993,,762,Simbad,120.38570833333331,-61.020999999999994
120.3875,-60.45569444444444,763,08013300-6027205,NGC2516,GIRAFFE,3823,221,4.73,0.13,-0.016,0.11, ,117.4,,0,0.797,,22.292,0.594,0.972,,763,Simbad,120.38749999999999,-60.45569444444444
120.38916666666665,-60.57283333333333,764,08013340-6034222,NGC2516,GIRAFFE,4352,297,4.89,0.28,-0.074,0.15, ,64.5,,0,0.904,,23.917,0.25,0.993,,764,Simbad,120.38916666666665,-60.57283333333333
120.39133333333332,-60.860583333333324,765,08013392-6051381,NGC2516,GIRAFFE,4405,468,4.56,0.09,0.071,0.19, ,74.35,,0,0.94,,23.717,0.244,0.993,,765,Simbad,120.39133333333332,-60.860583333333324
120.39458333333333,-60.731249999999996,766,08013470-6043525,NGC2516,GIRAFFE,3717,137,4.63,0.14,-0.016,0.13, ,38.3,,0,0.818,,22.505,0.296,0.975,,766,Simbad,120.39458333333332,-60.73124999999999
120.40158333333332,-60.75769444444444,768,08013638-6045277,NGC2516,GIRAFFE,3882,253,4.54,0.11,-0.066,0.15, ,133.6,,0,0.824,,24.7,0.386,0.988,,768,Simbad,120.40158333333332,-60.75769444444444
120.40445833333334,-60.48130555555555,769,08013707-6028527,NGC2516,GIRAFFE,3848,219,4.76,0.13,0.062,0.23, ,96.1,,0,0.811,,24.737,0.325,0.988,,769,Simbad,120.40445833333332,-60.48130555555555
120.409875,-61.02469444444444,771,08013837-6101289,NGC2516,GIRAFFE,3991,321,4.54,0.09,0.061,0.2, ,11.4,,0,0.859,,23.203,0.246,0.99,,771,Simbad,120.40987499999999,-61.024694444444435
120.44695833333333,-60.583666666666666,776,08014727-6035012,NGC2516,GIRAFFE,3537,27,4.35,0.2,-0.315,, ,48.6,,0,0.821,,23.209,0.595,0.99,,776,Simbad,120.44695833333331,-60.58366666666666
120.4825,-60.715499999999984,778,08015580-6042558,NGC2516,GIRAFFE,3947,251,4.43,0.14,-0.022,0.19, ,115.533,,0,0.872,,23.594,0.269,0.993,,778,Simbad,120.48249999999999,-60.71549999999999
120.49324999999999,-60.7141111111111,779,08015838-6042508,NGC2516,GIRAFFE,4057,320,4.62,0.11,0.061,0.19, ,159.2,,0,0.878,,25.256,0.249,0.973,,779,Simbad,120.49324999999999,-60.7141111111111
120.54149999999998,-60.71169444444443,780,08020996-6042421,NGC2516,GIRAFFE,3971,254,4.73,0.21,0.02,0.2, ,90.3,,0,0.839,,24.639,0.27,0.989,,780,Simbad,120.54149999999998,-60.71169444444444
120.550875,-60.92394444444444,781,08021221-6055262,NGC2516,GIRAFFE,4150,369,4.6,0.1,0.068,0.19, ,20.1,,0,0.895,,23.1,0.249,0.989,,781,Simbad,120.55087499999999,-60.92394444444444
120.578125,-60.755166666666675,783,08021875-6045186,NGC2516,GIRAFFE,3954,274,4.78,0.18,-0.431,0.42, ,58.3,,0,0.832,,24.205,0.279,0.993,,783,Simbad,120.57812499999999,-60.75516666666666
120.64462499999999,-60.76794444444444,786,08023471-6046046,NGC2516,GIRAFFE,3435,134,4.44,0.14,-0.106,0.13, ,98.9,,0,0.824,,23.38,0.362,0.992,,786,Simbad,120.64462499999999,-60.76794444444444
120.64720833333332,-60.67213888888889,787,08023533-6040197,NGC2516,GIRAFFE,3997,305,4.76,0.28,-0.003,0.2, ,49.5,,0,0.843,,23.432,0.284,0.992,,787,Simbad,120.64720833333332,-60.67213888888888
120.66241666666664,-60.95641666666667,788,08023898-6057231,NGC2516,GIRAFFE,3485,29,4.54,0.18,-0.227,, ,132.1,,0,0.809,,24.739,0.579,0.988,,788,Simbad,120.66241666666664,-60.95641666666666
120.67991666666666,-60.88475,789,08024318-6053051,NGC2516,GIRAFFE,3696,726,4.74,0.16,-0.949,0.06, ,181.7,,0,0.815,,23.954,0.514,0.992,,789,Simbad,120.67991666666666,-60.88474999999999
120.70158333333332,-60.785999999999994,790,08024838-6047096,NGC2516,GIRAFFE,3638,140,4.73,0.13,-0.056,0.12, ,285.5,,0,0.788,,24.898,0.357,0.985,,790,Simbad,120.70158333333332,-60.785999999999994
120.70320833333334,-60.866944444444435,791,08024877-6052010,NGC2516,GIRAFFE,3759,216,4.7,0.11,-0.026,0.14, ,86.8,,0,0.796,,24.742,0.639,0.988,,791,Simbad,120.70320833333332,-60.866944444444435
120.72987499999996,-60.65680555555556,792,08025517-6039245,NGC2516,GIRAFFE,4034,431,4.61,0.13,0.062,0.2, ,64.033,,0,0.869,,25.38,0.284,0.967,,792,Simbad,120.72987499999998,-60.65680555555555
120.82429166666667,-60.83283333333334,794,08031783-6049582,NGC2516,GIRAFFE,4030,343,4.94,0.35,-0.197,0.33, ,64.633,,0,0.841,,23.454,0.264,0.992,,794,Simbad,120.82429166666665,-60.832833333333326
120.88412499999998,-60.740611111111114,795,08033219-6044262,NGC2516,GIRAFFE,4676,0,2.608,,0.08,, ,136.4,,0,,,23.254,0.975,0.989,,795,Simbad,120.88412499999998,-60.7406111111111
122.30445833333332,-49.427805555555544,12,08091307-4925401,NGC2547,   UVES,5234,0,4.52,,-0.08,, ,281.9,8.676,0,0.986,0.003,14.093,0.4,0.981,0.004,12,Simbad,122.30445833333332,-49.42780555555555
122.34483333333333,-49.27524999999999,14,08092276-4916309,NGC2547,   UVES,5307,78,4.434,0.152,-0.08,0.014, ,226.833,3.43,0,0.988,0.002,12.886,0.4,0.985,0.003,14,Simbad,122.34483333333331,-49.27524999999999
122.34554166666665,-49.13263888888889,15,08092293-4907575,NGC2547,   UVES,6294,101,4.49,0.184,0.002,0.029, ,121.5,4.59,0,0.997,0.001,13.341,0.4,0.978,0.005,15,Simbad,122.34554166666665,-49.132638888888884
122.36116666666665,-49.24363888888888,16,08092668-4914371,NGC2547,   UVES,7800,50,4.2,0.2,-0.1,0.1, ,,,0,,,12.707,0.4,0.985,0.003,16,Simbad,122.36116666666665,-49.24363888888888
122.37720833333333,-49.36563888888888,17,08093053-4921563,NGC2547,   UVES,7600,50,2.5,0.2,0.0,0.1, ,,,0,,,13.559,0.4,0.97,0.009,17,Simbad,122.37720833333331,-49.36563888888888
122.4089583333333,-49.31122222222221,19,08093815-4918404,NGC2547,   UVES,8050,50,4.2,0.2,0.0,0.1, ,,,0,,,10.852,0.4,0.906,0.015,19,Simbad,122.40895833333332,-49.31122222222221
122.420125,-49.39730555555555,20,08094083-4923503,NGC2547,   UVES,5658,0,4.42,,0.04,, ,238.5,2.55,0,0.995,0.002,12.306,0.4,0.921,0.025,20,Simbad,122.42012499999998,-49.39730555555555
122.43779166666667,-48.94186111111111,21,08094507-4856307,NGC2547,   UVES,6025,0,4.2,,-0.02,, ,145.633,4.499,0,1.003,0.002,13.673,0.4,0.977,0.006,21,Simbad,122.43779166666666,-48.9418611111111
122.46108333333332,-49.213694444444435,26,08095066-4912493,NGC2547,   UVES,8550,50,3.9,0.2,0.0,0.1, ,,,0,,,11.154,0.4,0.935,0.011,26,Simbad,122.46108333333332,-49.213694444444435
122.49674999999999,-49.269666666666666,30,08095922-4916108,NGC2547,   UVES,12300,2000,4.457,1.0,1.355,, ,,,0,,,13.729,0.4,0.959,0.014,30,Simbad,122.49674999999998,-49.26966666666666
122.57495833333333,-49.39730555555555,39,08101799-4923503,NGC2547,   UVES,5214,0,4.51,,-0.07,, ,271.9,2.947,0,0.984,0.002,14.134,0.4,0.947,0.015,39,Simbad,122.57495833333331,-49.39730555555555
122.61891666666665,-48.94772222222222,43,08102854-4856518,NGC2547,   UVES,5861,95,4.365,0.021,0.045,0.021, ,201.133,4.817,0,0.998,0.001,12.274,0.4,0.984,0.003,43,Simbad,122.61891666666665,-48.94772222222222
122.71074999999999,-49.59924999999999,53,08105058-4935573,NGC2547,   UVES,5832,0,4.4,,0.0,, ,179.9,,0,,,12.391,0.4,0.985,0.003,53,Simbad,122.71074999999999,-49.59924999999999
122.75579166666667,-49.002472222222224,56,08110139-4900089,NGC2547,   UVES,5445,73,4.577,0.061,-0.046,0.02, ,173.75,1.81,0,0.993,0.002,12.943,0.4,0.985,0.003,56,Simbad,122.75579166666665,-49.00247222222222
121.94204166666665,-49.25958333333332,80,08074609-4915345,NGC2547,GIRAFFE,3995,140,4.461,0.158,0.023,0.183, ,44.9,2.965,0,0.859,0.004,13.079,0.248,0.985,0.003,80,Simbad,121.94204166666665,-49.259583333333325
122.02683333333331,-49.342666666666666,96,08080644-4920336,NGC2547,GIRAFFE,3416,0,4.24,,0.247,, ,211.9,,0,0.837,0.016,12.773,0.476,0.987,0.002,96,Simbad,122.02683333333331,-49.34266666666666
122.06062499999999,-49.15905555555555,104,08081455-4909326,NGC2547,GIRAFFE,3479,122,3.97,,-0.25,,<,100.0,,3,0.819,0.01,12.336,0.28,0.986,0.002,104,Simbad,122.06062499999999,-49.15905555555555
122.1120833333333,-48.98697222222221,110,08082690-4859131,NGC2547,GIRAFFE,4481,278,4.153,,-0.036,0.046, ,268.75,2.93,0,0.93,0.003,12.919,0.241,0.987,0.002,110,Simbad,122.11208333333332,-48.986972222222214
122.15958333333334,-49.542222222222215,123,08083830-4932320,NGC2547,GIRAFFE,3625,6,3.744,,-0.21,, ,187.2,,0,0.824,0.008,11.942,0.256,0.979,0.003,123,Simbad,122.15958333333332,-49.542222222222215
122.160125,-49.525083333333335,125,08083843-4931303,NGC2547,GIRAFFE,3431,61,4.454,,-0.27,,<,100.0,,3,0.834,0.014,12.219,0.345,0.985,0.002,125,Simbad,122.16012499999998,-49.52508333333333
122.18579166666663,-49.572277777777785,137,08084459-4934202,NGC2547,GIRAFFE,4724,350,4.462,,-0.017,0.071, ,348.067,14.046,0,0.956,0.003,12.037,0.254,0.98,0.003,137,Simbad,122.18579166666665,-49.57227777777777
122.23991666666666,-49.19058333333333,155,08085758-4911261,NGC2547,GIRAFFE,3476,9,4.671,0.073,-0.22,, ,149.1,,0,0.811,0.01,12.028,0.268,0.982,0.002,155,Simbad,122.23991666666664,-49.19058333333333
122.24079166666665,-49.02141666666667,156,08085779-4901171,NGC2547,GIRAFFE,3725,100,4.122,,-0.19,,<,100.0,,3,0.823,0.008,12.441,0.263,0.987,0.002,156,Simbad,122.24079166666665,-49.02141666666666
122.25091666666667,-49.342555555555556,160,08090022-4920332,NGC2547,GIRAFFE,5127,0,3.938,,-0.035,, ,248.9,7.592,0,0.966,0.004,12.564,0.243,0.987,0.002,160,Simbad,122.25091666666665,-49.34255555555555
122.2695833333333,-49.410999999999994,167,08090470-4924396,NGC2547,GIRAFFE,3550,14,3.587,,-0.23,,<,100.0,,3,0.82,0.007,13.506,0.3,0.975,0.006,167,Simbad,122.26958333333332,-49.410999999999994
122.28,-49.320666666666654,171,08090720-4919144,NGC2547,GIRAFFE,4748,317,4.171,,0.05,0.091, ,232.833,6.444,0,0.952,0.004,12.269,0.242,0.985,0.002,171,Simbad,122.27999999999999,-49.32066666666666
122.28795833333332,-49.377916666666664,176,08090911-4922405,NGC2547,GIRAFFE,3368,50,4.619,0.198,-0.25,,<,100.0,,3,0.838,0.01,12.152,0.295,0.984,0.002,176,Simbad,122.28795833333332,-49.37791666666666
122.29508333333332,-49.48797222222222,180,08091082-4929167,NGC2547,GIRAFFE,3648,41,4.044,,-0.19,,<,100.0,,3,0.824,0.006,11.839,0.25,0.975,0.003,180,Simbad,122.29508333333332,-49.48797222222222
122.29629166666665,-49.23841666666666,181,08091111-4914183,NGC2547,GIRAFFE,3352,80,4.083,,-0.27,,<,100.0,,3,0.841,0.011,11.382,0.475,0.956,0.005,181,Simbad,122.29629166666665,-49.23841666666666
122.29958333333333,-49.245194444444444,183,08091190-4914427,NGC2547,GIRAFFE,4493,0,2.56,,0.163,, ,,,0,,,10.168,3.236,0.914,0.029,183,Simbad,122.29958333333332,-49.24519444444444
122.29974999999997,-49.448388888888886,184,08091194-4926542,NGC2547,GIRAFFE,3557,164,3.174,,-0.12,,<,100.0,,3,0.823,0.01,14.087,0.269,0.93,0.02,184,Simbad,122.29974999999999,-49.448388888888886
122.3055,-48.96663888888887,190,08091332-4857599,NGC2547,GIRAFFE,5106,84,3.846,0.114,0.001,0.027, ,213.267,4.691,0,0.987,0.003,11.384,0.242,0.949,0.007,190,Simbad,122.30549999999998,-48.96663888888888
122.30587499999997,-49.489777777777775,191,08091341-4929232,NGC2547,GIRAFFE,3720,0,4.294,,0.074,, ,67.0,,0,0.833,,10.8,0.706,0.94,0.006,191,Simbad,122.30587499999999,-49.489777777777775
122.31854166666666,-49.12330555555556,196,08091645-4907239,NGC2547,GIRAFFE,3528,13,4.049,,-0.29,, ,60.9,,0,0.857,0.006,12.501,0.287,0.988,0.002,196,Simbad,122.31854166666665,-49.12330555555555
122.31904166666665,-49.15858333333333,198,08091657-4909309,NGC2547,GIRAFFE,4341,460,4.125,,-0.055,0.073, ,344.967,9.699,0,0.897,0.003,11.83,0.242,0.974,0.004,198,Simbad,122.31904166666665,-49.158583333333326
122.32137499999999,-49.424361111111104,199,08091713-4925277,NGC2547,GIRAFFE,3617,186,4.752,0.15,-0.2,,<,100.0,,3,0.786,0.011,12.804,0.894,0.98,0.004,199,Simbad,122.32137499999999,-49.424361111111104
122.33879166666665,-49.095305555555555,204,08092131-4905431,NGC2547,GIRAFFE,3830,107,4.181,,-0.16,, ,106.3,,0,0.84,0.006,12.55,0.254,0.987,0.002,204,Simbad,122.33879166666665,-49.09530555555555
122.35158333333332,-49.10783333333333,211,08092438-4906282,NGC2547,GIRAFFE,3725,47,4.119,,-0.2,, ,114.0,,0,0.828,0.006,11.832,0.246,0.974,0.004,211,Simbad,122.35158333333332,-49.107833333333325
122.358,-49.16625,215,08092592-4909585,NGC2547,GIRAFFE,3347,23,4.739,0.016,-0.27,,<,100.0,,3,0.828,0.014,12.017,0.541,0.981,0.003,215,Simbad,122.35799999999999,-49.16624999999999
122.36158333333333,-49.54872222222222,216,08092678-4932554,NGC2547,GIRAFFE,3793,70,4.237,,-0.17,, ,134.2,,0,0.825,0.006,11.752,0.267,0.972,0.004,216,Simbad,122.36158333333331,-49.54872222222222
122.37541666666667,-48.91880555555556,222,08093010-4855077,NGC2547,GIRAFFE,3388,3,4.637,0.164,-0.27,,<,100.0,,3,0.835,0.013,13.31,0.609,0.981,0.004,222,Simbad,122.37541666666665,-48.91880555555555
122.37720833333333,-49.345638888888885,223,08093053-4920443,NGC2547,GIRAFFE,7025,0,3.706,,-0.076,, ,54.8,,0,0.999,0.001,14.184,0.243,0.914,0.029,223,Simbad,122.37720833333331,-49.345638888888885
122.38524999999998,-49.18688888888888,226,08093246-4911128,NGC2547,GIRAFFE,3868,0,1.45,,-0.026,, ,,,0,,,11.268,0.684,0.966,0.004,226,Simbad,122.38524999999998,-49.18688888888888
122.39779166666663,-49.21758333333334,231,08093547-4913033,NGC2547,GIRAFFE,4096,0,1.41,,0.159,, ,,,0,,,11.103,1.353,0.963,0.004,231,Simbad,122.39779166666665,-49.21758333333333
122.39970833333334,-49.455305555555555,233,08093593-4927191,NGC2547,GIRAFFE,3992,149,4.042,,-0.059,0.093, ,62.9,,0,0.882,0.003,12.435,0.242,0.987,0.002,233,Simbad,122.39970833333332,-49.45530555555555
122.40599999999998,-49.03411111111111,235,08093744-4902028,NGC2547,GIRAFFE,3551,38,4.683,0.039,-0.22,, ,48.0,,0,0.791,0.016,12.153,0.605,0.982,0.003,235,Simbad,122.40599999999998,-49.0341111111111
122.418875,-49.50566666666668,243,08094053-4930204,NGC2547,GIRAFFE,3438,25,4.625,0.186,-0.25,, ,118.7,,0,0.827,0.014,14.079,0.322,0.935,0.018,243,Simbad,122.41887499999999,-49.50566666666666
122.43791666666665,-48.78111111111111,251,08094510-4846520,NGC2547,GIRAFFE,3783,467,4.479,0.126,-0.23,,<,100.0,,3,0.836,0.01,13.498,0.298,0.975,0.006,251,Simbad,122.43791666666665,-48.7811111111111
